"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation","action_year"
260067558,"ASST_NON_CA0989L9T261402_086","CA0989L9T261402","AMADOR TUOLUMNE COMMUNITY ACTION AGENCY","CA","2015-02-12",NA,15135,2015
260067579,"ASST_NON_CA0993L9D001402_086","CA0993L9D001402","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2015-02-12",NA,349262,2015
260067591,"ASST_NON_CA0994L9D001401_086","CA0994L9D001401","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2015-02-12",NA,272939,2015
260067647,"ASST_NON_CA0999L9D011401_086","CA0999L9D011401","HOME START, INCORPORATED","CA","2015-02-12",NA,240601,2015
260067689,"ASST_NON_CA1001L9D021401_086","CA1001L9D021401","MERCY HOUSE LIVING CENTERS","CA","2015-02-12",NA,57286,2015
260067695,"ASST_NON_CA1002L9D021402_086","CA1002L9D021402","AMERICAN FAMILY HOUSING","CA","2015-02-12",NA,479307,2015
260067723,"ASST_NON_CA1006L9D031403_086","CA1006L9D031403","COUNTY OF SANTA BARBARA","CA","2015-02-12",NA,64283,2015
260067734,"ASST_NON_CA1008L9D041403_086","CA1008L9D041403","CLINICA SIERRA VISTA","CA","2015-02-12",NA,230440,2015
260067742,"ASST_NON_CA1011L9D041403_086","CA1011L9D041403","BETHANY SERVICES","CA","2015-02-12",NA,45858,2015
260067753,"ASST_NON_CA1012L9D041403_086","CA1012L9D041403","FLOOD BAKERSFIELD MINISTRIES, INC","CA","2015-02-12",NA,42293,2015
260067789,"ASST_NON_CA1019L9D091402_086","CA1019L9D091402","LIGHTHOUSE SOCIAL SERVICE CENTERS","CA","2015-02-12",NA,476633,2015
260067804,"ASST_NON_CA1021L9D091401_086","CA1021L9D091401","CENTRAL CITY LUTHERAN MISSION","CA","2015-02-12",NA,22972,2015
260067808,"ASST_NON_CA1023L9D091402_086","CA1023L9D091402","LIFE COMMUNITY DEVELOPMENT","CA","2015-02-12",NA,84346,2015
260067825,"ASST_NON_CA1026L9D111402_086","CA1026L9D111402","MANY MANSIONS, A CALIFORNIA NONPROFIT CORPORATION","CA","2015-02-12",NA,20011,2015
260067872,"ASST_NON_CA1029L9D141404_086","CA1029L9D141404","COUNTY OF SAN LUIS OBISPO","CA","2015-02-12",NA,52916,2015
260068324,"ASST_NON_CA1030L9D141403_086","CA1030L9D141403","COUNTY OF SAN LUIS OBISPO","CA","2015-02-12",NA,60919,2015
260068332,"ASST_NON_CA1032L9T001404_086","CA1032L9T001404","BILL WILSON CENTER","CA","2015-02-12",NA,254222,2015
260068346,"ASST_NON_CA1033L9T021404_086","CA1033L9T021404","ALAMEDA COUNTY HOUSING & COMMUNITY DEVELOPMENT","CA","2015-02-12",NA,550126,2015
260068353,"ASST_NON_CA1034L9T061404_086","CA1034L9T061404","COMMUNITY HUMAN SERVICES","CA","2015-02-12",NA,130574,2015
260068370,"ASST_NON_CA1037L9T101404_086","CA1037L9T101404","STANISLAUS COUNTY AFFORDABLE HOUSING CORP","CA","2015-02-12",NA,96573,2015
260068384,"ASST_NON_CA1038L9T101404_086","CA1038L9T101404","THE SALVATION ARMY","CA","2015-02-12",NA,101905,2015
260068801,"ASST_NON_CA1040L9T121404_086","CA1040L9T121404","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2015-02-12",NA,62446,2015
260068805,"ASST_NON_CA1041L9T161404_086","CA1041L9T161404","NORTHERN VALLEY CATHOLIC SOCIAL SERVICE, INC.","CA","2015-02-12",NA,103459,2015
260068823,"ASST_NON_CA1044L9T191404_086","CA1044L9T191404","HOUSING AUTHORITY OF THE COUNTY OF BUTTE","CA","2015-02-12",NA,120783,2015
260068828,"ASST_NON_CA1045L9D001404_086","CA1045L9D001404","CITY OF SANTA MONICA","CA","2015-02-12",NA,360962,2015
260068832,"ASST_NON_CA1046L9D001404_086","CA1046L9D001404","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,1243020,2015
260068846,"ASST_NON_CA1047L9D001404_086","CA1047L9D001404","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,141982,2015
260068946,"ASST_NON_CA1048L9D001404_086","CA1048L9D001404","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2015-02-12",NA,91120,2015
260068958,"ASST_NON_CA1049L9D001404_086","CA1049L9D001404","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,483963,2015
260069549,"ASST_NON_CA1050L9D001404_086","CA1050L9D001404","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,597064,2015
260069563,"ASST_NON_CA1051L9D001404_086","CA1051L9D001404","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,463369,2015
260069578,"ASST_NON_CA1052L9D021404_086","CA1052L9D021404","ORANGE COUNTY HOUSING AUTHORITY","CA","2015-02-12",NA,655791,2015
260069585,"ASST_NON_CA1053L9D111404_086","CA1053L9D111404","COUNTY OF VENTURA","CA","2015-02-12",NA,269385,2015
260069599,"ASST_NON_CA1054L9D071404_086","CA1054L9D071404","CITY OF PASADENA","CA","2015-02-12",NA,56583,2015
260069603,"ASST_NON_CA1055L9D081404_086","CA1055L9D081404","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,123652,2015
260069616,"ASST_NON_CA1056L9D081404_086","CA1056L9D081404","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,256552,2015
260069623,"ASST_NON_CA1057L9D121404_086","CA1057L9D121404","CITY OF GLENDALE","CA","2015-02-12","2015-02-12101600052320",42437,2015
260069630,"ASST_NON_CA1059L9T001402_086","CA1059L9T001402","COUNTY OF SANTA CLARA","CA","2015-02-12",NA,116921,2015
260070058,"ASST_NON_CA1060L9T001402_086","CA1060L9T001402","COUNTY OF SANTA CLARA","CA","2015-02-12",NA,820907,2015
260070071,"ASST_NON_CA1062L9T011403_086","CA1062L9T011403","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,110712,2015
260070084,"ASST_NON_CA1063L9T021402_086","CA1063L9T021402","ABODE SERVICES","CA","2015-02-12",NA,971983,2015
260070093,"ASST_NON_CA1064L9T031401_086","CA1064L9T031401","SACRAMENTO STEPS FORWARD","CA","2015-02-12","2015-02-12101600051092",318277,2015
260070096,"ASST_NON_CA1065L9T031402_086","CA1065L9T031402","TLCS INC","CA","2015-02-12",NA,263718,2015
260070098,"ASST_NON_CA1066L9T031401_086","CA1066L9T031401","SACRAMENTO STEPS FORWARD","CA","2015-02-12",NA,83303,2015
260070146,"ASST_NON_CA1068L9T031402_086","CA1068L9T031402","TLCS INC","CA","2015-02-12",NA,165779,2015
260070150,"ASST_NON_CA1069L9T041403_086","CA1069L9T041403","COMMITTEE ON THE SHELTERLESS","CA","2015-02-12",NA,132826,2015
260070641,"ASST_NON_CA1070L9T051403_086","CA1070L9T051403","COUNTY OF CONTRA COSTA","CA","2015-02-12",NA,175596,2015
260070654,"ASST_NON_CA1071L9T051402_086","CA1071L9T051402","COUNTY OF CONTRA COSTA","CA","2015-02-12",NA,296528,2015
260070669,"ASST_NON_CA1072L9T061402_086","CA1072L9T061402","SAN BENITO, COUNTY OF","CA","2015-02-12",NA,216950,2015
260070682,"ASST_NON_CA1073L9T071402_086","CA1073L9T071402","HOMEWARD BOUND OF MARIN","CA","2015-02-12",NA,35176,2015
260070688,"ASST_NON_CA1074L9T081402_086","CA1074L9T081402","COUNTY OF SANTA CRUZ","CA","2015-02-12",NA,76076,2015
260070695,"ASST_NON_CA1078L9T101401_086","CA1078L9T101401","TURNING POINT COMMUNITY PROGRAMS","CA","2015-02-12",NA,58577,2015
260070906,"ASST_NON_CA1080L9T101401_086","CA1080L9T101401","STANISLAUS REGIONAL HOUSING AUTHORITY","CA","2015-02-12",NA,88738,2015
260070919,"ASST_NON_CA1082L9T101401_086","CA1082L9T101401","WE CARE PROGRAM - TURLOCK","CA","2015-02-12",NA,46798,2015
260070925,"ASST_NON_CA1085L9T131401_086","CA1085L9T131401","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2015-02-12",NA,59755,2015
260070928,"ASST_NON_CA1086L9T131402_086","CA1086L9T131402","FAMILY SERVICES OF TULARE COUNTY","CA","2015-02-12",NA,94530,2015
260070940,"ASST_NON_CA1087L9T131401_086","CA1087L9T131401","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2015-02-12",NA,88749,2015
260071025,"ASST_NON_CA1088L9T131401_086","CA1088L9T131401","COMMUNITY SERVICES AND EMPLOYMENT TRAINING, INCORPORATED","CA","2015-02-12",NA,313831,2015
260071803,"ASST_NON_CA1090L9T141401_086","CA1090L9T141401","FRESNO COUNTY ECONOMIC OPPORTUNITIES COMMISSION","CA","2015-02-12",NA,364400,2015
260071815,"ASST_NON_CA1091L9T141401_086","CA1091L9T141401","WESTCARE CALIFORNIA, INC.","CA","2015-02-12",NA,341749,2015
260071830,"ASST_NON_CA1092L9T151403_086","CA1092L9T151403","THE SALVATION ARMY","CA","2015-02-12",NA,20770,2015
260071836,"ASST_NON_CA1093L9T151403_086","CA1093L9T151403","COUNTY OF NEVADA","CA","2015-02-12",NA,110841,2015
260071847,"ASST_NON_CA1096L9T181402_086","CA1096L9T181402","CHANGE AND NEW BEGINNINGS","CA","2015-02-12",NA,65942,2015
260071873,"ASST_NON_CA1101L9T221402_086","CA1101L9T221402","ARCATA HOUSE PARTNERSHIP","CA","2015-02-12",NA,56540,2015
260071885,"ASST_NON_CA1102L9T261401_086","CA1102L9T261401","AMADOR TUOLUMNE COMMUNITY ACTION AGENCY","CA","2015-02-12",NA,15970,2015
260071891,"ASST_NON_CA1103L9T261402_086","CA1103L9T261402","THE RESOURCE CONNECTION OF AMADOR & CALAVERAS COUNTIES INC","CA","2015-02-12",NA,69844,2015
260072303,"ASST_NON_CA1115L9D011403_086","CA1115L9D011403","PATH","CA","2015-02-12",NA,622967,2015
260072323,"ASST_NON_CA1119L9D021402_086","CA1119L9D021402","FRIENDSHIP SHELTER, INC.","CA","2015-02-12",NA,435470,2015
260072824,"ASST_NON_CA1120L9D021402_086","CA1120L9D021402","MERCY HOUSE LIVING CENTERS","CA","2015-02-12",NA,404282,2015
260072837,"ASST_NON_CA1121L9D021402_086","CA1121L9D021402","THE ILLUMINATION FOUNDATION","CA","2015-02-12",NA,368661,2015
260072851,"ASST_NON_CA1123L9D031401_086","CA1123L9D031401","COUNTY OF SANTA BARBARA","CA","2015-02-12",NA,63786,2015
260072859,"ASST_NON_CA1126L9D041401_086","CA1126L9D041401","BETHANY SERVICES","CA","2015-02-12",NA,48500,2015
260072876,"ASST_NON_CA1129L9D041402_086","CA1129L9D041402","FLOOD BAKERSFIELD MINISTRIES, INC","CA","2015-02-12",NA,51970,2015
260072879,"ASST_NON_CA1130L9D041401_086","CA1130L9D041401","CALIFORNIA VETERANS ASSISTANCE FOUNDATION, INC.","CA","2015-02-12",NA,140497,2015
260072892,"ASST_NON_CA1134L9D081403_086","CA1134L9D081403","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,243001,2015
260072898,"ASST_NON_CA1136L9D081403_086","CA1136L9D081403","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,469147,2015
260072906,"ASST_NON_CA1137L9D091403_086","CA1137L9D091403","TIME FOR CHANGE FOUNDATION","CA","2015-02-12",NA,354708,2015
260072930,"ASST_NON_CA1139L9D091403_086","CA1139L9D091403","LIGHTHOUSE SOCIAL SERVICE CENTERS","CA","2015-02-12",NA,323251,2015
260072946,"ASST_NON_CA1141L9D091402_086","CA1141L9D091402","GLOBAL ONE DEVELOPMENT CENTER","CA","2015-02-12",NA,185775,2015
260072953,"ASST_NON_CA1142L9D091403_086","CA1142L9D091403","LIFE COMMUNITY DEVELOPMENT","CA","2015-02-12",NA,165610,2015
260072958,"ASST_NON_CA1143L9D091403_086","CA1143L9D091403","UNITED STATES VETERANS INITIATIVE","CA","2015-02-12",NA,1052949,2015
260072976,"ASST_NON_CA1145L9D141403_086","CA1145L9D141403","COUNTY OF SAN LUIS OBISPO","CA","2015-02-12",NA,125436,2015
260072981,"ASST_NON_CA1147L9T011403_086","CA1147L9T011403","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,599640,2015
260073036,"ASST_NON_CA1148L9T011403_086","CA1148L9T011403","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,271832,2015
260073041,"ASST_NON_CA1149L9T011403_086","CA1149L9T011403","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,285279,2015
260073531,"ASST_NON_CA1150L9T021403_086","CA1150L9T021403","ALAMEDA COUNTY HOUSING & COMMUNITY DEVELOPMENT","CA","2015-02-12",NA,417010,2015
260073534,"ASST_NON_CA1151L9T021403_086","CA1151L9T021403","ALAMEDA COUNTY HOUSING & COMMUNITY DEVELOPMENT","CA","2015-02-12",NA,359281,2015
260073548,"ASST_NON_CA1152L9T031403_086","CA1152L9T031403","SACRAMENTO STEPS FORWARD","CA","2015-02-12",NA,335445,2015
260073563,"ASST_NON_CA1155L9T051403_086","CA1155L9T051403","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2015-02-12",NA,80031,2015
260073574,"ASST_NON_CA1157L9D001403_086","CA1157L9D001403","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,248231,2015
260073587,"ASST_NON_CA1158L9D001403_086","CA1158L9D001403","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,327325,2015
260073600,"ASST_NON_CA1159L9D001403_086","CA1159L9D001403","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,50670,2015
260073614,"ASST_NON_CA1160L9D001403_086","CA1160L9D001403","CITY OF SANTA MONICA","CA","2015-02-12",NA,212186,2015
260073617,"ASST_NON_CA1162L9D011403_086","CA1162L9D011403","COUNTY OF SAN DIEGO","CA","2015-02-12",NA,148013,2015
260073622,"ASST_NON_CA1164L9D021403_086","CA1164L9D021403","COLETTE'S CHILDREN HOME, INC.","CA","2015-02-12",NA,100010,2015
260073629,"ASST_NON_CA1165L9D021403_086","CA1165L9D021403","ORANGE COUNTY HOUSING AUTHORITY","CA","2015-02-12",NA,612971,2015
260073636,"ASST_NON_CA1168L9T011402_086","CA1168L9T011402","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,280438,2015
260074055,"ASST_NON_CA1170L9T011402_086","CA1170L9T011402","COMMUNITY HOUSING PARTNERSHIP","CA","2015-02-12",NA,679732,2015
260074068,"ASST_NON_CA1173L9T041401_086","CA1173L9T041401","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2015-02-12",NA,102198,2015
260074073,"ASST_NON_CA1174L9T041401_086","CA1174L9T041401","CATHOLIC CHARITIES OF THE DIOCESE OF SANTA ROSA","CA","2015-02-12",NA,96530,2015
260074440,"ASST_NON_CA1183L9T131401_086","CA1183L9T131401","TURNING POINT OF CENTRAL CALIFORNIA INC","CA","2015-02-12",NA,78121,2015
260074451,"ASST_NON_CA1185L9T141401_086","CA1185L9T141401","MARJAREE MASON CENTER, INC","CA","2015-02-12",NA,161055,2015
260074463,"ASST_NON_CA1186L9T151401_086","CA1186L9T151401","THE SALVATION ARMY","CA","2015-02-12",NA,51266,2015
260074505,"ASST_NON_CA1188L9T171401_086","CA1188L9T171401","COUNTY OF NAPA","CA","2015-02-12",NA,1918,2015
260074955,"ASST_NON_CA1192L9T221401_086","CA1192L9T221401","DEPARTMENT OF HEALTH & HUMAN S","CA","2015-02-12",NA,52062,2015
260074969,"ASST_NON_CA1195L9D001401_086","CA1195L9D001401","LOS ANGELES HOMELESS SERVICES AUTHORITY","CA","2015-02-12",NA,479058,2015
260074982,"ASST_NON_CA1197L9D041401_086","CA1197L9D041401","HOUSING AUTHORITY OF THE COUNTY OF KERN","CA","2015-02-12",NA,386300,2015
260074994,"ASST_NON_CA1198L9D041401_086","CA1198L9D041401","CLINICA SIERRA VISTA","CA","2015-02-12",NA,59814,2015
260075403,"ASST_NON_CA1200L9D041401_086","CA1200L9D041401","BETHANY SERVICES","CA","2015-02-12",NA,117509,2015
260075418,"ASST_NON_CA1204L9T001401_086","CA1204L9T001401","COUNTY OF SANTA CLARA","CA","2015-02-12",NA,224289,2015
260075423,"ASST_NON_CA1206L9T211401_086","CA1206L9T211401","CITY OF WOODLAND","CA","2015-02-12",NA,14803,2015
260075438,"ASST_NON_CA1209L9D081401_086","CA1209L9D081401","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,51236,2015
260075853,"ASST_NON_CA1213L9T011402_086","CA1213L9T011402","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,271832,2015
260075856,"ASST_NON_CA1214L9T011402_086","CA1214L9T011402","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,94134,2015
260075858,"ASST_NON_CA1215L9T191402_086","CA1215L9T191402","HOUSING AUTHORITY OF THE COUNTY OF BUTTE","CA","2015-02-12",NA,33787,2015
260075866,"ASST_NON_CA1216L9D001402_086","CA1216L9D001402","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,532652,2015
260075872,"ASST_NON_CA1217L9D001402_086","CA1217L9D001402","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,1215055,2015
260075884,"ASST_NON_CA1218L9D001402_086","CA1218L9D001402","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,143418,2015
260075896,"ASST_NON_CA1219L9D001402_086","CA1219L9D001402","HOUSING AUTHORITY OF THE COUNTY OF LOS ANGELES, THE","CA","2015-02-12",NA,305248,2015
260076310,"ASST_NON_CA1220L9D001402_086","CA1220L9D001402","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,422180,2015
260076322,"ASST_NON_CA1221L9D081402_086","CA1221L9D081402","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,266052,2015
260076325,"ASST_NON_CA1223L9D091402_086","CA1223L9D091402","HOUSING AUTHORITY OF THE COUNTY OF SAN BERNARDINO","CA","2015-02-12",NA,2033792,2015
260076333,"ASST_NON_CA1224L9D001402_086","CA1224L9D001402","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2015-02-12",NA,154456,2015
260076350,"ASST_NON_CA1228L9D021401_086","CA1228L9D021401","COLETTE'S CHILDREN HOME, INC.","CA","2015-02-12",NA,171104,2015
260076356,"ASST_NON_CA1229L9T181401_086","CA1229L9T181401","CHANGE AND NEW BEGINNINGS","CA","2015-02-12",NA,108195,2015
260076527,"ASST_NON_CA1231L9D021401_086","CA1231L9D021401","PATHWAYS OF HOPE","CA","2015-02-12",NA,254243,2015
260076536,"ASST_NON_CA1232L9D041401_086","CA1232L9D041401","BETHANY SERVICES","CA","2015-02-12",NA,96340,2015
260076544,"ASST_NON_CA1235L9D021401_086","CA1235L9D021401","SERVING PEOPLE IN NEED, INC","CA","2015-02-12",NA,401866,2015
260076555,"ASST_NON_CA1236L9T011401_086","CA1236L9T011401","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,265268,2015
260076557,"ASST_NON_CA1237L9T011401_086","CA1237L9T011401","CITY & COUNTY OF SAN FRANCISCO","CA","2015-02-12",NA,124388,2015
260076613,"ASST_NON_CA1238L9D021401_086","CA1238L9D021401","MERCY HOUSE LIVING CENTERS","CA","2015-02-12",NA,119682,2015
260076617,"ASST_NON_CA1239L9D111401_086","CA1239L9D111401","TURNING POINT FOUNDATION","CA","2015-02-12",NA,32561,2015
260077130,"ASST_NON_CA1240L9D111401_086","CA1240L9D111401","VENTURA, COUNTY OF","CA","2015-02-12",NA,81829,2015
260077157,"ASST_NON_CA1244L9D081401_086","CA1244L9D081401","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,423680,2015
260077162,"ASST_NON_CA1245L9D111401_086","CA1245L9D111401","MANY MANSIONS, A CALIFORNIA NONPROFIT CORPORATION","CA","2015-02-12",NA,62197,2015
260077199,"ASST_NON_CA1253L9D011401_086","CA1253L9D011401","INTERFAITH COMMUNITY SERVICES, INC","CA","2015-02-12",NA,199680,2015
260077222,"ASST_NON_CA1256L9D091401_086","CA1256L9D091401","INLAND TEMPORARY HOMES","CA","2015-02-12",NA,511114,2015
260077289,"ASST_NON_CA1259L9D071401_086","CA1259L9D071401","CITY OF PASADENA","CA","2015-02-12",NA,168453,2015
260077836,"ASST_NON_CA1263L9D081401_086","CA1263L9D081401","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,140377,2015
260077849,"ASST_NON_CA1266L9D081401_086","CA1266L9D081401","RIVERSIDE, COUNTY OF","CA","2015-02-12",NA,225612,2015
260077853,"ASST_NON_CA1267L9T071401_086","CA1267L9T071401","HOMEWARD BOUND OF MARIN","CA","2015-02-12",NA,88599,2015
260077859,"ASST_NON_CA1269L9D021401_086","CA1269L9D021401","INTERVAL HOUSE","CA","2015-02-12",NA,74133,2015
260078292,"ASST_NON_CA1271L9D121401_086","CA1271L9D121401","CITY OF GLENDALE","CA","2015-02-12",NA,188048,2015
260078348,"ASST_NON_CA1277L9T051401_086","CA1277L9T051401","SHELTER, INC.","CA","2015-02-12",NA,368443,2015
260078358,"ASST_NON_CA1279L9D021401_086","CA1279L9D021401","FRIENDSHIP SHELTER, INC.","CA","2015-02-12",NA,69972,2015
260078414,"ASST_NON_CA1280L9T041401_086","CA1280L9T041401","CATHOLIC CHARITIES OF THE DIOCESE OF SANTA ROSA","CA","2015-02-12",NA,143413,2015
260078419,"ASST_NON_CA1281L9T041401_086","CA1281L9T041401","CATHOLIC CHARITIES OF THE DIOCESE OF SANTA ROSA","CA","2015-02-12",NA,256121,2015
260216331,"ASST_NON_CO0064L8T041407_086","CO0064L8T041407","THE SALVATION ARMY","CA","2015-02-12",NA,109053,2015
260216365,"ASST_NON_CO0069L8T041407_086","CO0069L8T041407","THE SALVATION ARMY","CA","2015-02-12",NA,19421,2015
260216844,"ASST_NON_CO0096L8T041405_086","CO0096L8T041405","THE SALVATION ARMY","CA","2015-02-12",NA,60466,2015
269281046,"ASST_NON_OR0044L0E011407_086","OR0044L0E011407","THE SALVATION ARMY","CA","2015-02-12","2015-02-12101600037316",128164,2015
269285122,"ASST_NON_OR0135L0E011403_086","OR0135L0E011403","THE SALVATION ARMY","CA","2015-02-12","2015-02-12101600037004",291175,2015
271844570,"ASST_NON_WA0022L0T001407_086","WA0022L0T001407","THE SALVATION ARMY","CA","2015-02-12","2015-02-12101600036852",77838,2015
271844580,"ASST_NON_WA0023L0T001407_086","WA0023L0T001407","THE SALVATION ARMY","CA","2015-02-12","2015-02-12101600036848",253988,2015
260025350,"ASST_NON_CA0175L9T041205_086","CA0175L9T041205","COMMITTEE ON THE SHELTERLESS","CA","2015-02-17","2015-02-17101600001166",-1739,2015
260077824,"ASST_NON_CA1262L9T151300_086","CA1262L9T151300","COUNTY OF NEVADA","CA","2015-02-20","2015-02-20101600021230",20270,2015
260065188,"ASST_NON_CA0937L9D091203_086","CA0937L9D091203","INLAND TEMPORARY HOMES","CA","2015-02-26",NA,63620,2015
260065188,"ASST_NON_CA0937L9D091203_086","CA0937L9D091203","INLAND TEMPORARY HOMES","CA","2015-02-26",NA,-63620,2015
260076542,"ASST_NON_CA1234L9T011300_086","CA1234L9T011300","CITY & COUNTY OF SAN FRANCISCO","CA","2015-03-04",NA,631535,2015
260077189,"ASST_NON_CA1250L9T211300_086","CA1250L9T211300","CITY OF WOODLAND","CA","2015-03-04",NA,23339,2015
260077848,"ASST_NON_CA1266L9D081300_086","CA1266L9D081300","RIVERSIDE, COUNTY OF","CA","2015-03-05","2015-03-05101600032976",456,2015
260056145,"ASST_NON_CA0729L9D121205_086","CA0729L9D121205","CITY OF GLENDALE","CA","2015-03-19",NA,-727,2015
260056145,"ASST_NON_CA0729L9D121205_086","CA0729L9D121205","CITY OF GLENDALE","CA","2015-03-19",NA,727,2015
260060860,"ASST_NON_CA0806L9D021204_086","CA0806L9D021204","COLETTE'S CHILDREN HOME, INC.","CA","2015-04-01","2015-04-01101600000682",-33283,2015
260060866,"ASST_NON_CA0807L9D021204_086","CA0807L9D021204","COLETTE'S CHILDREN HOME, INC.","CA","2015-04-01","2015-04-01101600000708",-18816,2015
260077858,"ASST_NON_CA1269L9D021300_086","CA1269L9D021300","INTERVAL HOUSE","CA","2015-04-02","2015-04-02101600413294",1044,2015
260078449,"ASST_NON_CA1286L9T151300_086","CA1286L9T151300","STAND UP PLACER, INC.","CA","2015-04-06",NA,13154,2015
260053658,"ASST_NON_CA0684L9D081205_086","CA0684L9D081205","RIVERSIDE, COUNTY OF","CA","2015-04-08","2015-04-08101600002374",-6125.7,2015
260055982,"ASST_NON_CA0721L9D111306_086","CA0721L9D111306","TURNING POINT FOUNDATION","CA","2015-04-08",NA,-1147,2015
260034592,"ASST_NON_CA0289L9T171204_086","CA0289L9T171204","COUNTY OF NAPA","CA","2015-04-13",NA,959,2015
260034592,"ASST_NON_CA0289L9T171204_086","CA0289L9T171204","COUNTY OF NAPA","CA","2015-04-13",NA,16877,2015
260045076,"ASST_NON_CA0542L9D011306_086","CA0542L9D011306","ST. VINCENT DE PAUL VILLAGE, INC.","CA","2015-04-14",NA,-7177,2015
260054487,"ASST_NON_CA0699L9D011205_086","CA0699L9D011205","INTERFAITH COMMUNITY SERVICES, INC","CA","2015-04-14",NA,1391,2015
260054487,"ASST_NON_CA0699L9D011205_086","CA0699L9D011205","INTERFAITH COMMUNITY SERVICES, INC","CA","2015-04-14",NA,-1391,2015
